Dataset,Accuracy,Time (seconds),kernel,C,class_weight,shrinking,gamma
balance_6,0.8524590163934426,0.015998363494873047,linear,1.0,balanced,False,
balance_6,0.9508196721311475,0.008002042770385742,linear,10.0,,True,
balance_6,0.9508196721311475,0.016020536422729492,linear,10.0,,False,
balance_6,0.9508196721311475,0.007999897003173828,linear,10.0,balanced,True,
balance_6,0.9508196721311475,0.007998466491699219,linear,10.0,balanced,False,
balance_6,0.9836065573770492,0.01602029800415039,linear,100.0,,True,
balance_6,0.9836065573770492,0.03200078010559082,linear,100.0,,False,
balance_6,0.9672131147540983,0.01599907875061035,linear,100.0,balanced,True,
balance_6,0.9672131147540983,0.03200054168701172,linear,100.0,balanced,False,
balance_6,0.9016393442622951,0.024004697799682617,rbf,0.001,,True,scale
balance_6,0.9016393442622951,0.03199887275695801,rbf,0.001,,False,scale
balance_6,0.9016393442622951,0.04799771308898926,rbf,0.001,balanced,True,scale
balance_6,0.9016393442622951,0.04000234603881836,rbf,0.001,balanced,False,scale
balance_6,0.9016393442622951,0.025849580764770508,rbf,0.001,,True,auto
balance_6,0.9016393442622951,0.031672000885009766,rbf,0.001,,False,auto
balance_6,0.9016393442622951,0.03998112678527832,rbf,0.001,balanced,True,auto
balance_6,0.9016393442622951,0.03200078010559082,rbf,0.001,balanced,False,auto
balance_6,0.9016393442622951,0.02398824691772461,rbf,0.001,,True,0.001
balance_6,0.9016393442622951,0.03200531005859375,rbf,0.001,,False,0.001
balance_6,0.9016393442622951,0.047994375228881836,rbf,0.001,balanced,True,0.001
balance_6,0.9016393442622951,0.04799842834472656,rbf,0.001,balanced,False,0.001
balance_6,0.9016393442622951,0.03200578689575195,rbf,0.001,,True,0.01
balance_6,0.9016393442622951,0.031996965408325195,rbf,0.001,,False,0.01
balance_6,0.9016393442622951,0.04002022743225098,rbf,0.001,balanced,True,0.01
balance_6,0.9016393442622951,0.039999961853027344,rbf,0.001,balanced,False,0.01
balance_6,0.9016393442622951,0.023999929428100586,rbf,0.001,,True,0.1
balance_6,0.9016393442622951,0.03200054168701172,rbf,0.001,,False,0.1
balance_6,0.9016393442622951,0.039978981018066406,rbf,0.001,balanced,True,0.1
balance_6,0.9016393442622951,0.04000377655029297,rbf,0.001,balanced,False,0.1
balance_6,0.8852459016393442,0.031996726989746094,rbf,0.001,,True,1
balance_6,0.8852459016393442,0.031999826431274414,rbf,0.001,,False,1
balance_6,0.8852459016393442,0.04797983169555664,rbf,0.001,balanced,True,1
balance_6,0.8852459016393442,0.04015469551086426,rbf,0.001,balanced,False,1
balance_6,0.9016393442622951,0.03202390670776367,rbf,0.01,,True,scale
balance_6,0.9016393442622951,0.032714128494262695,rbf,0.01,,False,scale
balance_6,0.9016393442622951,0.0400238037109375,rbf,0.01,balanced,True,scale
balance_6,0.9016393442622951,0.040000200271606445,rbf,0.01,balanced,False,scale
balance_6,0.9016393442622951,0.03198647499084473,rbf,0.01,,True,auto
balance_6,0.9016393442622951,0.03199052810668945,rbf,0.01,,False,auto
balance_6,0.9016393442622951,0.0319979190826416,rbf,0.01,balanced,True,auto
balance_6,0.9016393442622951,0.04798126220703125,rbf,0.01,balanced,False,auto
balance_6,0.9016393442622951,0.03202104568481445,rbf,0.01,,True,0.001
balance_6,0.9016393442622951,0.03198361396789551,rbf,0.01,,False,0.001
balance_6,0.9016393442622951,0.032189369201660156,rbf,0.01,balanced,True,0.001
balance_6,0.9016393442622951,0.040158987045288086,rbf,0.01,balanced,False,0.001
balance_6,0.9016393442622951,0.03999757766723633,rbf,0.01,,True,0.01
balance_6,0.9016393442622951,0.03200244903564453,rbf,0.01,,False,0.01
balance_6,0.9016393442622951,0.048017024993896484,rbf,0.01,balanced,True,0.01
balance_6,0.9016393442622951,0.031977176666259766,rbf,0.01,balanced,False,0.01
balance_6,0.9016393442622951,0.03370213508605957,rbf,0.01,,True,0.1
balance_6,0.9016393442622951,0.032346487045288086,rbf,0.01,,False,0.1
balance_6,0.9016393442622951,0.040001630783081055,rbf,0.01,balanced,True,0.1
balance_6,0.9016393442622951,0.040352582931518555,rbf,0.01,balanced,False,0.1
balance_6,0.8852459016393442,0.03216862678527832,rbf,0.01,,True,1
balance_6,0.8852459016393442,0.04000115394592285,rbf,0.01,,False,1
balance_6,0.8852459016393442,0.047983407974243164,rbf,0.01,balanced,True,1
balance_6,0.8852459016393442,0.04799509048461914,rbf,0.01,balanced,False,1
balance_6,0.9180327868852459,0.03200411796569824,rbf,0.1,,True,scale
balance_6,0.9180327868852459,0.0321502685546875,rbf,0.1,,False,scale
balance_6,0.6065573770491803,0.04000401496887207,rbf,0.1,balanced,True,scale
balance_6,0.6065573770491803,0.03999972343444824,rbf,0.1,balanced,False,scale
balance_6,0.9016393442622951,0.0319974422454834,rbf,0.1,,True,auto
balance_6,0.9016393442622951,0.032003164291381836,rbf,0.1,,False,auto
balance_6,0.9016393442622951,0.040212392807006836,rbf,0.1,balanced,True,auto
balance_6,0.9016393442622951,0.04018378257751465,rbf,0.1,balanced,False,auto
balance_6,0.9016393442622951,0.03202104568481445,rbf,0.1,,True,0.001
balance_6,0.9016393442622951,0.03198385238647461,rbf,0.1,,False,0.001
balance_6,0.9016393442622951,0.038144588470458984,rbf,0.1,balanced,True,0.001
balance_6,0.9016393442622951,0.04799842834472656,rbf,0.1,balanced,False,0.001
balance_6,0.9016393442622951,0.032022953033447266,rbf,0.1,,True,0.01
balance_6,0.9016393442622951,0.03197956085205078,rbf,0.1,,False,0.01
balance_6,0.9016393442622951,0.04799818992614746,rbf,0.1,balanced,True,0.01
balance_6,0.9016393442622951,0.04002094268798828,rbf,0.1,balanced,False,0.01
balance_6,0.9180327868852459,0.03198885917663574,rbf,0.1,,True,0.1
balance_6,0.9180327868852459,0.024042606353759766,rbf,0.1,,False,0.1
balance_6,0.7540983606557377,0.03999924659729004,rbf,0.1,balanced,True,0.1
balance_6,0.7540983606557377,0.04000067710876465,rbf,0.1,balanced,False,0.1
balance_6,0.8852459016393442,0.03199934959411621,rbf,0.1,,True,1
balance_6,0.8852459016393442,0.039999961853027344,rbf,0.1,,False,1
balance_6,0.8852459016393442,0.04034829139709473,rbf,0.1,balanced,True,1
balance_6,0.8852459016393442,0.03963160514831543,rbf,0.1,balanced,False,1
balance_6,0.8852459016393442,0.024196863174438477,rbf,1.0,,True,scale
balance_6,0.8852459016393442,0.024000167846679688,rbf,1.0,,False,scale
balance_6,0.8032786885245902,0.02397775650024414,rbf,1.0,balanced,True,scale
balance_6,0.8032786885245902,0.024179935455322266,rbf,1.0,balanced,False,scale
balance_6,0.9180327868852459,0.023990631103515625,rbf,1.0,,True,auto
balance_6,0.9180327868852459,0.024002552032470703,rbf,1.0,,False,auto
balance_6,0.5409836065573771,0.03217434883117676,rbf,1.0,balanced,True,auto
balance_6,0.5409836065573771,0.03216195106506348,rbf,1.0,balanced,False,auto
balance_6,0.9016393442622951,0.03200483322143555,rbf,1.0,,True,0.001
balance_6,0.9016393442622951,0.032166242599487305,rbf,1.0,,False,0.001
balance_6,0.9016393442622951,0.04026460647583008,rbf,1.0,balanced,True,0.001
balance_6,0.9016393442622951,0.03999614715576172,rbf,1.0,balanced,False,0.001
balance_6,0.9180327868852459,0.03199481964111328,rbf,1.0,,True,0.01
balance_6,0.9180327868852459,0.03202319145202637,rbf,1.0,,False,0.01
balance_6,0.3442622950819672,0.04799938201904297,rbf,1.0,balanced,True,0.01
balance_6,0.3442622950819672,0.03999948501586914,rbf,1.0,balanced,False,0.01
balance_6,0.9180327868852459,0.023996353149414062,rbf,1.0,,True,0.1
balance_6,0.9180327868852459,0.02400350570678711,rbf,1.0,,False,0.1
balance_6,0.6721311475409836,0.02400040626525879,rbf,1.0,balanced,True,0.1
balance_6,0.6721311475409836,0.032256364822387695,rbf,1.0,balanced,False,0.1
balance_6,0.8688524590163934,0.03994464874267578,rbf,1.0,,True,1
balance_6,0.8688524590163934,0.03998422622680664,rbf,1.0,,False,1
balance_6,0.8852459016393442,0.04001569747924805,rbf,1.0,balanced,True,1
balance_6,0.8852459016393442,0.043562889099121094,rbf,1.0,balanced,False,1
balance_6,0.7868852459016393,0.023999452590942383,rbf,10.0,,True,scale
balance_6,0.7868852459016393,0.023984432220458984,rbf,10.0,,False,scale
balance_6,0.7868852459016393,0.023998737335205078,rbf,10.0,balanced,True,scale
balance_6,0.7868852459016393,0.023999691009521484,rbf,10.0,balanced,False,scale
balance_6,0.9016393442622951,0.024219989776611328,rbf,10.0,,True,auto
balance_6,0.9016393442622951,0.02399444580078125,rbf,10.0,,False,auto
balance_6,0.8688524590163934,0.02416849136352539,rbf,10.0,balanced,True,auto
balance_6,0.8688524590163934,0.024001359939575195,rbf,10.0,balanced,False,auto
balance_6,0.9180327868852459,0.03999781608581543,rbf,10.0,,True,0.001
balance_6,0.9180327868852459,0.024002552032470703,rbf,10.0,,False,0.001
balance_6,0.32786885245901637,0.04001021385192871,rbf,10.0,balanced,True,0.001
balance_6,0.32786885245901637,0.03198838233947754,rbf,10.0,balanced,False,0.001
balance_6,0.9016393442622951,0.02399444580078125,rbf,10.0,,True,0.01
balance_6,0.9016393442622951,0.03199887275695801,rbf,10.0,,False,0.01
balance_6,0.7704918032786885,0.04000043869018555,rbf,10.0,balanced,True,0.01
balance_6,0.7704918032786885,0.03199315071105957,rbf,10.0,balanced,False,0.01
balance_6,0.8688524590163934,0.0240018367767334,rbf,10.0,,True,0.1
balance_6,0.8688524590163934,0.024394989013671875,rbf,10.0,,False,0.1
balance_6,0.9180327868852459,0.024024486541748047,rbf,10.0,balanced,True,0.1
balance_6,0.9180327868852459,0.0164797306060791,rbf,10.0,balanced,False,0.1
balance_6,0.8688524590163934,0.04013633728027344,rbf,10.0,,True,1
balance_6,0.8688524590163934,0.03202366828918457,rbf,10.0,,False,1
balance_6,0.8688524590163934,0.032199859619140625,rbf,10.0,balanced,True,1
balance_6,0.8688524590163934,0.03226757049560547,rbf,10.0,balanced,False,1
balance_6,0.7868852459016393,0.02400040626525879,rbf,100.0,,True,scale
balance_6,0.7868852459016393,0.025856971740722656,rbf,100.0,,False,scale
balance_6,0.7868852459016393,0.024019479751586914,rbf,100.0,balanced,True,scale
balance_6,0.7868852459016393,0.023978471755981445,rbf,100.0,balanced,False,scale
balance_6,0.9836065573770492,0.03199911117553711,rbf,100.0,,True,auto
balance_6,0.9836065573770492,0.040143728256225586,rbf,100.0,,False,auto
balance_6,0.9836065573770492,0.028106212615966797,rbf,100.0,balanced,True,auto
balance_6,0.9836065573770492,0.04001903533935547,rbf,100.0,balanced,False,auto
balance_6,0.9016393442622951,0.02400374412536621,rbf,100.0,,True,0.001
balance_6,0.9016393442622951,0.032160282135009766,rbf,100.0,,False,0.001
balance_6,0.7704918032786885,0.040003299713134766,rbf,100.0,balanced,True,0.001
balance_6,0.7704918032786885,0.07199501991271973,rbf,100.0,balanced,False,0.001
balance_6,0.9180327868852459,0.02400040626525879,rbf,100.0,,True,0.01
balance_6,0.9180327868852459,0.024195194244384766,rbf,100.0,,False,0.01
balance_6,0.9016393442622951,0.032001495361328125,rbf,100.0,balanced,True,0.01
balance_6,0.9016393442622951,0.0400240421295166,rbf,100.0,balanced,False,0.01
balance_6,0.9672131147540983,0.024167776107788086,rbf,100.0,,True,0.1
balance_6,0.9672131147540983,0.03202557563781738,rbf,100.0,,False,0.1
balance_6,0.9672131147540983,0.015999317169189453,rbf,100.0,balanced,True,0.1
balance_6,0.9672131147540983,0.031999826431274414,rbf,100.0,balanced,False,0.1
balance_6,0.8688524590163934,0.0405116081237793,rbf,100.0,,True,1
balance_6,0.8688524590163934,0.04044818878173828,rbf,100.0,,False,1
balance_6,0.8688524590163934,0.04044389724731445,rbf,100.0,balanced,True,1
balance_6,0.8688524590163934,0.04245781898498535,rbf,100.0,balanced,False,1
balance_7,0.9180327868852459,0.01600027084350586,linear,0.001,,True,
balance_7,0.9180327868852459,0.02416706085205078,linear,0.001,,False,
balance_7,0.9180327868852459,0.02400374412536621,linear,0.001,balanced,True,
balance_7,0.9180327868852459,0.02400660514831543,linear,0.001,balanced,False,
balance_7,0.9180327868852459,0.020595312118530273,linear,0.01,,True,
balance_7,0.9180327868852459,0.016173124313354492,linear,0.01,,False,
balance_7,0.9180327868852459,0.02400064468383789,linear,0.01,balanced,True,
balance_7,0.9180327868852459,0.023986101150512695,linear,0.01,balanced,False,
balance_7,0.9180327868852459,0.00798177719116211,linear,0.1,,True,
balance_7,0.9180327868852459,0.01605963706970215,linear,0.1,,False,
balance_7,0.6065573770491803,0.01654338836669922,linear,0.1,balanced,True,
balance_7,0.6065573770491803,0.016347408294677734,linear,0.1,balanced,False,
balance_7,0.8524590163934426,0.008562326431274414,linear,1.0,,True,
balance_7,0.8524590163934426,0.015437126159667969,linear,1.0,,False,
balance_7,0.819672131147541,0.015987157821655273,linear,1.0,balanced,True,
balance_7,0.819672131147541,0.008011102676391602,linear,1.0,balanced,False,
balance_7,1.0,0.008003473281860352,linear,10.0,,True,
balance_7,1.0,0.016020774841308594,linear,10.0,,False,
balance_7,1.0,0.0195159912109375,linear,10.0,balanced,True,
balance_7,1.0,0.008356571197509766,linear,10.0,balanced,False,
balance_7,1.0,0.015994548797607422,linear,100.0,,True,
balance_7,1.0,0.03200387954711914,linear,100.0,,False,
balance_7,1.0,0.024188995361328125,linear,100.0,balanced,True,
balance_7,1.0,0.04019784927368164,linear,100.0,balanced,False,
balance_7,0.9180327868852459,0.023999691009521484,rbf,0.001,,True,scale
balance_7,0.9180327868852459,0.0319828987121582,rbf,0.001,,False,scale
balance_7,0.9180327868852459,0.04000067710876465,rbf,0.001,balanced,True,scale
balance_7,0.9180327868852459,0.040187835693359375,rbf,0.001,balanced,False,scale
balance_7,0.9180327868852459,0.03198432922363281,rbf,0.001,,True,auto
balance_7,0.9180327868852459,0.03199911117553711,rbf,0.001,,False,auto
balance_7,0.9180327868852459,0.04000043869018555,rbf,0.001,balanced,True,auto
balance_7,0.9180327868852459,0.03201627731323242,rbf,0.001,balanced,False,auto
balance_7,0.9180327868852459,0.024199485778808594,rbf,0.001,,True,0.001
balance_7,0.9180327868852459,0.03199958801269531,rbf,0.001,,False,0.001
balance_7,0.9180327868852459,0.0399930477142334,rbf,0.001,balanced,True,0.001
balance_7,0.9180327868852459,0.04024147987365723,rbf,0.001,balanced,False,0.001
balance_7,0.9180327868852459,0.031983375549316406,rbf,0.001,,True,0.01
balance_7,0.9180327868852459,0.0319976806640625,rbf,0.001,,False,0.01
balance_7,0.9180327868852459,0.04038596153259277,rbf,0.001,balanced,True,0.01
balance_7,0.9180327868852459,0.03982830047607422,rbf,0.001,balanced,False,0.01
balance_7,0.9180327868852459,0.032195091247558594,rbf,0.001,,True,0.1
balance_7,0.9180327868852459,0.03199958801269531,rbf,0.001,,False,0.1
balance_7,0.9180327868852459,0.04016733169555664,rbf,0.001,balanced,True,0.1
balance_7,0.9180327868852459,0.04802751541137695,rbf,0.001,balanced,False,0.1
balance_7,0.8524590163934426,0.03216433525085449,rbf,0.001,,True,1
balance_7,0.8524590163934426,0.03199648857116699,rbf,0.001,,False,1
balance_7,0.8524590163934426,0.04000353813171387,rbf,0.001,balanced,True,1
balance_7,0.8524590163934426,0.04020333290100098,rbf,0.001,balanced,False,1
balance_7,0.9180327868852459,0.03198814392089844,rbf,0.01,,True,scale
balance_7,0.9180327868852459,0.03201580047607422,rbf,0.01,,False,scale
balance_7,0.9180327868852459,0.03235769271850586,rbf,0.01,balanced,True,scale
balance_7,0.9180327868852459,0.04001760482788086,rbf,0.01,balanced,False,scale
balance_7,0.9180327868852459,0.024358272552490234,rbf,0.01,,True,auto
balance_7,0.9180327868852459,0.03200173377990723,rbf,0.01,,False,auto
balance_7,0.9180327868852459,0.03999805450439453,rbf,0.01,balanced,True,auto
balance_7,0.9180327868852459,0.03201746940612793,rbf,0.01,balanced,False,auto
balance_7,0.9180327868852459,0.023984432220458984,rbf,0.01,,True,0.001
balance_7,0.9180327868852459,0.031993865966796875,rbf,0.01,,False,0.001
balance_7,0.9180327868852459,0.03999924659729004,rbf,0.01,balanced,True,0.001
balance_7,0.9180327868852459,0.039980411529541016,rbf,0.01,balanced,False,0.001
balance_7,0.9180327868852459,0.032319068908691406,rbf,0.01,,True,0.01
balance_7,0.9180327868852459,0.03170061111450195,rbf,0.01,,False,0.01
balance_7,0.9180327868852459,0.04019427299499512,rbf,0.01,balanced,True,0.01
balance_7,0.9180327868852459,0.03999924659729004,rbf,0.01,balanced,False,0.01
balance_7,0.9180327868852459,0.025058984756469727,rbf,0.01,,True,0.1
balance_7,0.9180327868852459,0.02413010597229004,rbf,0.01,,False,0.1
balance_7,0.9180327868852459,0.039983510971069336,rbf,0.01,balanced,True,0.1
balance_7,0.9180327868852459,0.04817056655883789,rbf,0.01,balanced,False,0.1
balance_7,0.8524590163934426,0.03241586685180664,rbf,0.01,,True,1
balance_7,0.8524590163934426,0.040008544921875,rbf,0.01,,False,1
balance_7,0.8524590163934426,0.04799461364746094,rbf,0.01,balanced,True,1
balance_7,0.8524590163934426,0.03999948501586914,rbf,0.01,balanced,False,1
balance_7,0.9016393442622951,0.04000568389892578,rbf,0.1,,True,scale
balance_7,0.9016393442622951,0.03199481964111328,rbf,0.1,,False,scale
balance_7,0.5737704918032787,0.03999733924865723,rbf,0.1,balanced,True,scale
balance_7,0.5737704918032787,0.042136192321777344,rbf,0.1,balanced,False,scale
balance_7,0.9180327868852459,0.03200578689575195,rbf,0.1,,True,auto
balance_7,0.9180327868852459,0.040022850036621094,rbf,0.1,,False,auto
balance_7,0.9180327868852459,0.03999614715576172,rbf,0.1,balanced,True,auto
balance_7,0.9180327868852459,0.04000139236450195,rbf,0.1,balanced,False,auto
balance_7,0.9180327868852459,0.03215432167053223,rbf,0.1,,True,0.001
balance_7,0.9180327868852459,0.03209662437438965,rbf,0.1,,False,0.001
balance_7,0.9180327868852459,0.03990435600280762,rbf,0.1,balanced,True,0.001
balance_7,0.9180327868852459,0.040201663970947266,rbf,0.1,balanced,False,0.001
balance_7,0.9180327868852459,0.03998851776123047,rbf,0.1,,True,0.01
balance_7,0.9180327868852459,0.032024383544921875,rbf,0.1,,False,0.01
balance_7,0.9180327868852459,0.04000067710876465,rbf,0.1,balanced,True,0.01
balance_7,0.9180327868852459,0.040015220642089844,rbf,0.1,balanced,False,0.01
balance_7,0.9180327868852459,0.023978233337402344,rbf,0.1,,True,0.1
balance_7,0.9180327868852459,0.024255752563476562,rbf,0.1,,False,0.1
balance_7,0.6885245901639344,0.04017758369445801,rbf,0.1,balanced,True,0.1
balance_7,0.6885245901639344,0.04096484184265137,rbf,0.1,balanced,False,0.1
balance_7,0.8524590163934426,0.040024757385253906,rbf,0.1,,True,1
balance_7,0.8524590163934426,0.032364606857299805,rbf,0.1,,False,1
balance_7,0.8524590163934426,0.04017782211303711,rbf,0.1,balanced,True,1
balance_7,0.8524590163934426,0.039999961853027344,rbf,0.1,balanced,False,1
balance_7,0.8524590163934426,0.024411678314208984,rbf,1.0,,True,scale
balance_7,0.8524590163934426,0.023983478546142578,rbf,1.0,,False,scale
balance_7,0.6885245901639344,0.024474143981933594,rbf,1.0,balanced,True,scale
balance_7,0.6885245901639344,0.03202366828918457,rbf,1.0,balanced,False,scale
balance_7,0.9180327868852459,0.024142026901245117,rbf,1.0,,True,auto
balance_7,0.9180327868852459,0.024211883544921875,rbf,1.0,,False,auto
balance_7,0.5901639344262295,0.032000064849853516,rbf,1.0,balanced,True,auto
balance_7,0.5901639344262295,0.0319821834564209,rbf,1.0,balanced,False,auto
balance_7,0.9180327868852459,0.0319979190826416,rbf,1.0,,True,0.001
